time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2013-10-16T14:01:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:02:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:03:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:04:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:05:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:06:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:07:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:08:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:09:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:10:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391281280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:11:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:12:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:13:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:14:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:15:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:16:16Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:17:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:18:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:19:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:20:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:21:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:22:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:23:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:24:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:25:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:26:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:27:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:28:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16T14:29:17Z,4469,0,0,0,0,0,4156661,31360,1004784,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,448,73,0,506,3,456,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171804350284,21,167513344927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381916114820,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394201816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
