time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2013-10-18T06:30:16Z,4469,0,0,0,0,0,3216245,4920,66048,0,0,0,0,0,0,3889,27,0,0,0,0,0,1905,27,5,0,27,4,27,2025,45,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805490016,49,171805476499,1,15,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1382077815886,3145728,0,0,0,81,1,2,1,19,1,0,0,3,2,0,0,81,0,83968,41,13639,1,0,8,10324342,1151,0,0,0,0,0,0,7,18,0,0,8325224,-1,0,0,0,0,0,0,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T06:30:41Z,4469,0,0,0,0,0,3171653,4920,21456,0,0,0,0,0,0,58,4,0,0,0,0,0,5,4,3,0,4,2,5,92,45,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805490016,49,171805476499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382077841580,3145728,0,0,0,57,0,0,0,17,0,0,0,3,0,0,0,57,0,81920,40,0,0,0,8,7025014,802,0,0,0,0,0,0,5,14,0,0,9728448,-1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T06:32:01Z,4469,0,0,0,0,0,3174789,4920,24592,0,0,0,0,0,0,71,5,0,0,0,0,0,8,5,4,0,4,2,7,102,45,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805509141,50,171805506774,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1382077921397,3145728,0,0,0,59,1,2,1,19,1,0,0,3,2,0,0,59,0,98304,42,2489,1,0,8,7148918,815,0,0,0,0,0,0,5,14,0,0,10494072,-1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T06:32:09Z,4469,0,0,0,0,0,3170533,4720,20336,0,0,0,0,0,0,55,4,0,0,0,0,0,4,4,3,0,4,2,5,90,44,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805509141,50,171805506774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382077929443,3145728,0,0,0,56,0,0,0,17,0,0,0,3,0,0,0,56,0,81920,40,0,0,0,8,6993270,796,0,0,0,0,0,0,5,13,0,0,9702808,-1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T06:32:22Z,4469,0,0,0,0,0,3170533,4720,20336,0,0,0,0,0,0,55,4,0,0,0,0,0,4,4,3,0,4,2,5,90,44,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805509141,50,171805506774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382077942322,3145728,0,0,0,56,0,0,0,17,0,0,0,3,0,0,0,56,0,81920,40,0,0,0,8,6993270,796,0,0,0,0,0,0,5,13,0,0,9721632,-1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T06:37:40Z,4469,0,0,0,0,0,3170533,4720,20336,0,0,0,0,0,0,55,4,0,0,0,0,0,4,4,3,0,4,2,5,90,44,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805509141,50,171805506774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382078260216,3145728,0,0,0,56,0,0,0,17,0,0,0,3,0,0,0,56,0,81920,40,0,0,0,8,6993270,796,0,0,0,0,0,0,5,14,0,0,9715872,-1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T06:37:45Z,4469,0,0,0,0,0,3177909,4920,27712,0,0,0,0,0,0,78,6,0,0,0,0,0,9,6,5,0,4,2,9,109,45,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805529216,51,171805526459,1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1382078265011,3145728,0,0,0,60,1,2,1,19,1,0,0,3,2,0,0,60,0,95232,42,2879,1,0,8,7155062,815,0,0,0,0,0,0,5,14,0,0,10528720,-1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T06:38:50Z,4469,0,0,0,0,0,3171653,4920,21456,0,0,0,0,0,0,58,4,0,0,0,0,0,5,4,3,0,4,2,5,92,45,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805529216,51,171805526459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382078329759,3145728,0,0,0,56,0,0,0,17,0,0,0,3,0,0,0,56,0,81920,40,0,0,0,8,7012726,797,0,0,0,0,0,0,5,14,0,0,9581432,-1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T07:04:57Z,4469,0,0,0,0,0,3174789,4920,24592,0,0,0,0,0,0,68,5,0,0,0,0,0,6,5,4,0,4,2,7,102,45,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805547205,52,171805545950,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1382079897151,3145728,0,0,0,58,1,1,1,19,1,0,0,3,2,0,0,58,0,83968,41,1377,1,0,8,7136630,811,0,0,0,0,0,0,5,15,0,0,10344616,-1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T07:17:03Z,4469,0,0,0,0,0,3170533,4720,20336,0,0,0,0,0,0,55,4,0,0,0,0,0,4,4,3,0,4,2,5,90,44,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,171805547205,52,171805545950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382080623395,3145728,0,0,0,55,0,0,0,17,0,0,0,3,0,0,0,55,0,81920,40,0,0,0,8,7030134,797,0,0,0,0,0,0,5,14,0,0,9594344,-1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T07:18:03Z,8061,0,0,0,0,0,20436245,32360,17280480,1976,0,0,0,0,0,3422502,524,0,0,0,0,0,0,890,24,0,898,253,86,2964117,24458,0,0,0,0, ,0,0,0,0,0,0,3367963,8,0,0,171805547205,52,171805545950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382080623395,3145728,0,0,0,25072,24397,28496,24397,19,24397,0,0,3,24399,0,0,25072,13,7892992,3854,409099,3461,0,1,43505789,21236,14938768,20938,0,0,0,0,1032,758,2,41,35064504,-1,0,0,0,0,0,0,8921148,0,0,0,0,0,0,0,0,0,2,0,4427,0,0,0,0,0,0,0,0,24398,0,8,0,0,0,0,0,0,0,0,0,0,0,2683474,0,0,0,0,0,1,0
2013-10-18T07:18:40Z,4687,0,0,0,0,0,3191927,4960,41512,0,0,0,0,0,0,1422,14,0,0,0,0,0,672,14,5,0,15,10,8,792,46,0,0,0,0, ,0,0,0,0,0,0,696,1,0,0,180396796267,54,180396792793,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1382080719890,3145728,0,0,0,70,1,1,1,20,1,0,0,3,2,0,0,70,0,124928,49,3596,1,0,8,17676662,2193,0,0,0,0,0,0,7,19,0,0,8538888,-1,0,0,0,0,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18T07:35:06Z,4687,0,0,0,0,0,3170991,4960,20576,0,0,0,0,0,0,57,4,0,0,0,0,0,4,4,3,0,4,2,5,94,46,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,180396796267,54,180396792793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382081705737,3145728,0,0,0,58,0,0,0,18,0,0,0,3,0,0,0,58,0,100352,46,0,0,0,8,8333686,1042,0,0,0,0,0,0,5,14,0,0,10766736,-1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
